rh,temp,co2
68.415,27.41,125.400001526
68.415,27.41,127.199996948
68.474,27.412,128
68.474,27.412,127.699996948
68.474,27.412,128.199996948
68.474,27.412,128.199996948
69.13,27.475,128.399993896
69.13,27.475,128.899993896
69.169,27.482,129.100006104
69.169,27.482,129
69.205,27.487,128.100006104
69.205,27.487,128.100006104
69.169,27.482,127.699996948
69.169,27.482,127.800003052
69.205,27.495,127.199996948
69.205,27.495,126.5
69.289,27.51,127.400001526
69.289,27.51,128
69.348,27.518,127.5
69.348,27.518,127.5
69.418,27.523,127.199996948
69.418,27.523,126.199996948
69.348,27.518,126.300003052
69.348,27.518,125.400001526
69.485,27.525,125.400001526
69.519,27.526,126.900001526
69.519,27.526,126.800003052
69.519,27.526,125.800003052
69.519,27.526,127.300003052
69.682,27.518,125.699996948
69.682,27.518,126.699996948
69.725,27.51,127.5
69.725,27.51,127.400001526
69.682,27.518,129.300003052
69.682,27.518,130.199996948
69.752,27.504,128.699996948
69.752,27.504,127.599998474
69.812,27.496,127.699996948
69.812,27.496,127.199996948
69.752,27.504,126.699996948
69.752,27.504,126.699996948
69.963,27.476,128.699996948
69.963,27.476,128.100006104
69.812,27.496,128.699996948
69.812,27.496,128.5
70.027,27.469,129.399993896
70.027,27.469,129.699996948
70.045,27.46,129.5
70.045,27.46,128.699996948
70.051,27.453,127.900001526
70.051,27.453,127
70.045,27.46,126.900001526
70.045,27.46,127.400001526
70.045,27.46,127.900001526
70.045,27.46,128.300003052
70.045,27.46,128.399993896
70.045,27.46,128.300003052
70.045,27.46,127.800003052
70.045,27.46,127.400001526
70.045,27.46,128.199996948
70.045,27.46,128.800003052
70.045,27.46,129.100006104
70.045,27.46,129.800003052
70.415,27.4,129.100006104
70.415,27.4,129.199996948
70.051,27.453,129.600006104
70.051,27.453,128.800003052
70.474,27.392,128.5
70.474,27.392,128.399993896
70.518,27.389,129.100006104
70.518,27.389,128.600006104
70.549,27.384,129.199996948
70.549,27.384,129.199996948
70.518,27.389,129.199996948
70.518,27.389,128.800003052
70.578,27.38,128.199996948
70.578,27.38,129
70.699,27.365,129.600006104
70.699,27.365,130.600006104
70.795,27.355,130.199996948
70.795,27.355,129.600006104
70.912,27.341,130
70.912,27.341,130
70.795,27.355,129.600006104
70.795,27.355,129.5
71.012,27.328,129.100006104
71.012,27.328,128.600006104
71.124,27.316,128.300003052
71.124,27.316,128.100006104
71.124,27.316,128.5
71.124,27.316,127.800003052
71.501,27.277,127.800003052
71.501,27.277,128
71.604,27.265,128.399993896
71.604,27.265,127.900001526
71.501,27.277,127.400001526
71.501,27.277,127.199996948
71.604,27.265,127.199996948
71.604,27.265,126.5
71.811,27.242,127.400001526
71.811,27.242,128.100006104
71.604,27.265,128.199996948
71.604,27.265,128.300003052
71.604,27.265,128.899993896
71.604,27.265,128.899993896
71.604,27.265,129.5
71.604,27.265,130
72.218,27.208,129.199996948
72.218,27.208,129.600006104
72.304,27.199,129
72.304,27.199,128.399993896
72.218,27.208,128.5
72.218,27.208,128.699996948
72.218,27.208,129.199996948
72.218,27.208,129.199996948
72.218,27.208,128.300003052
72.218,27.208,129.199996948
72.218,27.208,128.699996948
72.218,27.208,128.699996948
72.218,27.208,128.600006104
72.218,27.208,128.300003052
72.304,27.199,129.399993896
72.304,27.199,129.399993896
72.304,27.199,128.100006104
72.304,27.199,127.599998474
72.853,27.208,127.800003052
72.853,27.208,127.699996948
72.859,27.208,127.800003052
72.859,27.208,127.900001526
72.878,27.208,127.099998474
72.878,27.208,127.900001526
72.926,27.207,127.5
72.926,27.207,128.300003052
72.878,27.208,128.5
72.878,27.208,127.699996948
72.962,27.203,127.400001526
72.962,27.203,127.599998474
73.089,27.195,128.199996948
73.089,27.195,128.300003052
73.168,27.188,128.100006104
73.168,27.188,127.5
73.262,27.175,127.900001526
73.262,27.175,128.600006104
73.168,27.188,128.399993896
73.168,27.188,129.100006104
73.349,27.162,128.899993896
73.349,27.162,128.899993896
73.452,27.148,128.699996948
73.452,27.148,128
73.452,27.134,127.699996948
73.452,27.134,127.699996948
73.743,27.102,127.599998474
73.743,27.102,128.699996948
73.827,27.088,128.600006104
73.827,27.088,127.800003052
73.743,27.102,128.600006104
73.743,27.102,129.399993896
73.827,27.088,128.600006104
73.827,27.088,128.899993896
73.827,27.088,129.199996948
73.827,27.088,129
74.118,27.033,129.199996948
74.118,27.033,129
73.827,27.088,129.899993896
73.827,27.088,129.800003052
74.175,27.023,128.699996948
74.175,27.023,128.800003052
74.235,27.013,128.300003052
74.235,27.013,128.800003052
74.283,27.003,129.100006104
74.283,27.003,129.100006104
74.235,27.013,129.300003052
74.235,27.013,130
74.235,27.013,129.5
74.235,27.013,130.300003052
74.235,27.013,130.300003052
74.235,27.013,130.5
74.235,27.013,131.100006104
74.235,27.013,130.5
74.235,27.013,130.5
74.235,27.013,130.199996948
74.235,27.013,128.899993896
74.235,27.013,127.699996948
74.889,26.899,128
74.889,26.899,128.699996948
74.283,27.003,129.399993896
74.283,27.003,129.899993896
74.897,26.895,130.399993896
74.897,26.895,130.100006104
74.928,26.888,130.199996948
74.928,26.888,130.100006104
74.953,26.88,129.800003052
74.953,26.88,129.600006104
74.972,26.877,129.199996948
74.972,26.877,130
74.995,26.87,130.199996948
74.995,26.87,130.300003052
74.972,26.877,131.600006104
74.972,26.877,131.399993896
75.016,26.864,131.699996948
75.016,26.864,131.5
75.016,26.857,131.5
75.016,26.857,131.5
75.048,26.844,130.800003052
75.048,26.844,130.899993896
75.064,26.838,131.199996948
75.064,26.838,131.5
75.083,26.833,130.5
75.083,26.833,131.199996948
75.064,26.838,131.399993896
75.064,26.838,131.5
75.121,26.827,131.300003052
75.121,26.827,131.699996948
75.149,26.819,132.5
75.149,26.819,132.699996948
75.149,26.819,132.600006104
75.149,26.819,133.399993896
75.149,26.819,133.899993896
75.149,26.819,134.399993896
75.149,26.819,134.899993896
75.149,26.819,135
75.149,26.819,135.100006104
75.149,26.819,134.399993896
75.389,26.742,134.800003052
75.389,26.742,135
75.438,26.727,134.899993896
75.438,26.727,134.5
75.489,26.711,133.899993896
75.489,26.711,133.699996948
75.522,26.698,133.5
75.522,26.698,133.5
75.489,26.711,132.899993896
75.489,26.711,132.699996948
75.489,26.711,133.800003052
75.489,26.711,133.899993896
75.489,26.711,133.300003052
75.489,26.711,133.600006104
75.489,26.711,133.800003052
75.489,26.711,134.300003052
75.489,26.711,135
75.489,26.711,135
75.489,26.711,134.699996948
75.489,26.711,134.899993896
75.712,26.648,134.300003052
75.712,26.648,134.699996948
75.73,26.637,134.600006104
75.73,26.637,134.399993896
75.74,26.634,134
75.74,26.634,133.5
75.751,26.634,133.399993896
75.751,26.634,132.699996948
75.74,26.634,132.899993896
75.74,26.634,133.600006104
75.751,26.634,133
75.751,26.634,132.399993896
75.783,26.623,132.800003052
75.783,26.623,132.399993896
75.8,26.614,132
75.8,26.614,132.699996948
75.823,26.606,132.600006104
75.823,26.606,132.800003052
75.844,26.598,133.300003052
75.844,26.598,132.5
75.823,26.606,132.5
75.823,26.606,133.5
75.866,26.592,133.699996948
75.866,26.592,133.300003052
75.866,26.592,132.800003052
75.866,26.592,133
75.968,26.549,134.5
76.004,26.535,134.800003052
76.004,26.535,134.800003052
75.968,26.549,135.5
75.968,26.549,134.800003052
76.034,26.522,135.699996948
76.034,26.522,135.699996948
76.083,26.508,135
76.083,26.508,135.399993896
76.034,26.522,135.300003052
76.034,26.522,135.800003052
76.202,26.48,136.100006104
76.202,26.48,135.699996948
76.083,26.508,136.300003052
76.083,26.508,136.100006104
76.239,26.474,136.300003052
76.239,26.474,135.600006104
76.279,26.467,135.600006104
76.279,26.467,136.300003052
76.301,26.46,136.600006104
76.301,26.46,135.100006104
76.279,26.467,134.899993896
76.279,26.467,135.300003052
76.279,26.467,135.300003052
76.279,26.467,135
76.279,26.467,135.5
76.279,26.467,135.199996948
76.279,26.467,136.100006104
76.279,26.467,136.199996948
76.279,26.467,136.699996948
76.279,26.467,136
76.279,26.467,134.699996948
76.605,26.392,134.5
76.605,26.392,133.600006104
76.605,26.392,133.399993896
76.605,26.392,133.100006104
76.605,26.392,133.100006104
76.605,26.392,133.699996948
76.651,26.377,132.899993896
76.651,26.377,132.199996948
76.663,26.372,131.100006104
76.663,26.372,131.300003052
76.685,26.367,131.399993896
76.685,26.367,132.600006104
76.709,26.363,134
76.709,26.363,134.899993896
76.724,26.359,134.899993896
76.724,26.359,133.600006104
76.709,26.363,134.600006104
76.709,26.363,134.699996948
76.753,26.352,135
76.753,26.352,135.199996948
76.753,26.345,134.300003052
76.753,26.345,136.100006104
76.834,26.331,136.199996948
76.834,26.331,136.199996948
76.87,26.324,134.699996948
76.87,26.324,134.800003052
76.834,26.331,136.600006104
76.834,26.331,137.699996948
76.9,26.317,138.5
76.9,26.317,139.399993896
76.904,26.312,138.699996948
76.904,26.312,139.100006104
76.918,26.307,139.699996948
76.918,26.307,140.300003052
76.918,26.307,139.899993896
76.918,26.307,139.600006104
76.918,26.307,139.399993896
76.918,26.307,139.199996948
76.918,26.307,138.800003052
76.918,26.307,140.5
76.918,26.307,141
76.918,26.307,141.100006104
76.984,26.282,140.699996948
76.984,26.282,140.399993896
76.989,26.274,140.800003052
76.989,26.274,140.800003052
77.004,26.268,141.199996948
77.004,26.268,140.800003052
76.989,26.274,140.899993896
76.989,26.274,141.300003052
76.989,26.274,142
76.989,26.274,140.699996948
76.989,26.274,141.800003052
76.989,26.274,142.199996948
76.989,26.274,140.699996948
76.989,26.274,140.100006104
76.989,26.274,140
76.989,26.274,140.600006104
76.989,26.274,140.600006104
76.989,26.274,140.5
77.004,26.268,140.5
77.004,26.268,140.699996948
77.004,26.268,141.100006104
77.004,26.268,141.899993896
77.536,26.189,141.399993896
77.536,26.189,142.899993896
77.538,26.189,142.899993896
77.538,26.189,142.5
77.539,26.189,141.600006104
77.539,26.189,141.600006104
77.534,26.192,141.800003052
77.534,26.192,142.199996948
77.539,26.189,142.399993896
77.539,26.189,141.600006104
77.534,26.195,141.300003052
77.534,26.195,142.199996948
77.573,26.208,140.899993896
77.573,26.208,140.5
77.593,26.215,139.899993896
77.593,26.215,139.100006104
77.599,26.221,139.199996948
77.599,26.221,139.5
77.593,26.215,139.399993896
77.593,26.215,139.800003052
77.619,26.225,139.199996948
77.619,26.225,138.800003052
77.646,26.229,139.800003052
77.646,26.229,140
77.667,26.236,139.699996948
77.667,26.236,140.100006104
77.708,26.237,141.199996948
77.708,26.237,141.199996948
77.708,26.237,141.300003052
77.708,26.237,140.699996948
77.708,26.237,140.699996948
77.708,26.237,141.5
77.708,26.237,140.800003052
77.708,26.237,140.899993896
77.708,26.237,140.100006104
77.708,26.237,139.300003052
77.77,26.234,138.5
77.77,26.234,138.100006104
77.781,26.239,137.399993896
77.781,26.239,137.300003052
77.781,26.239,137
77.781,26.239,137.100006104
77.781,26.239,137.300003052
77.781,26.239,137.300003052
77.781,26.239,137.300003052
77.781,26.239,137.300003052
77.781,26.239,137.100006104
77.781,26.239,136.699996948
77.781,26.239,136.399993896
77.781,26.239,136
77.781,26.239,136.100006104
77.781,26.239,137.699996948
77.781,26.239,137.600006104
77.781,26.239,137.600006104
77.781,26.239,138.100006104
77.781,26.239,135.399993896
77.666,26.296,135.100006104
77.666,26.296,135.5
77.667,26.293,135.699996948
77.667,26.293,135.699996948
77.677,26.289,135.300003052
77.677,26.289,135.399993896
77.667,26.293,135.300003052
77.667,26.293,134.5
77.677,26.286,135.199996948
77.677,26.286,135.899993896
77.7,26.28,137.399993896
77.7,26.28,138.300003052
77.698,26.272,136.800003052
77.698,26.272,138.100006104
77.706,26.264,139.399993896
77.706,26.264,138.899993896
77.722,26.254,139.699996948
77.722,26.254,140.699996948
77.706,26.264,140.5
77.706,26.264,139.5
77.742,26.246,140.300003052
77.742,26.246,140.399993896
77.742,26.246,142.300003052
77.742,26.246,140.600006104
77.75,26.231,140.399993896
77.75,26.231,140.699996948
77.738,26.229,139.5
77.738,26.229,139.300003052
77.73,26.227,140.699996948
77.73,26.227,140.600006104
77.738,26.229,140.600006104
77.738,26.229,140.399993896
77.729,26.23,140.399993896
77.729,26.23,140.100006104
77.729,26.23,141.699996948
77.729,26.23,142.600006104
77.729,26.23,142
77.729,26.23,142.699996948
77.729,26.23,142.600006104
77.729,26.23,141.5
77.66,26.24,141
77.66,26.24,140.300003052
77.677,26.239,139.199996948
77.677,26.239,137.399993896
77.686,26.235,137.600006104
77.686,26.235,137.5
77.677,26.239,137.300003052
77.677,26.239,136.600006104
77.677,26.239,137.399993896
77.677,26.239,137.300003052
77.677,26.239,137.800003052
77.677,26.239,139.899993896
77.677,26.239,139.5
77.677,26.239,138.600006104
77.677,26.239,139.5
77.677,26.239,139.399993896
77.677,26.239,139.300003052
77.677,26.239,139.399993896
77.677,26.239,138.899993896
77.677,26.239,139
77.694,26.205,139.399993896
77.694,26.205,139.199996948
77.724,26.193,139.300003052
77.724,26.193,138
77.694,26.205,136.600006104
77.694,26.205,136.399993896
77.724,26.193,135.600006104
77.724,26.193,135.399993896
77.849,26.17,135.600006104
77.849,26.17,135.199996948
77.876,26.168,134.600006104
77.876,26.168,135.5
77.849,26.17,135.699996948
77.849,26.17,137.100006104
77.902,26.162,136.100006104
77.902,26.162,136.300003052
77.944,26.151,136.800003052
77.944,26.151,136.399993896
78.092,26.126,136.600006104
78.092,26.126,138.199996948
78.167,26.118,138.100006104
78.092,26.126,138.600006104
78.092,26.126,138.300003052
78.202,26.115,138.100006104
78.202,26.115,139.5
78.233,26.112,139.399993896
78.233,26.112,138.800003052
78.233,26.105,138.199996948
78.233,26.105,138.5
78.33,26.096,137.300003052
78.33,26.096,138.300003052
78.233,26.105,138.300003052
78.233,26.105,136.300003052
78.33,26.096,136.600006104
78.33,26.096,136.800003052
78.33,26.096,136.899993896
78.33,26.096,139.199996948
78.33,26.091,138.5
78.33,26.091,139.800003052
78.396,26.093,139.5
78.396,26.093,140.100006104
78.33,26.091,140.100006104
78.33,26.091,139.399993896
78.405,26.092,138.5
78.405,26.092,140
78.42,26.09,140.100006104
78.42,26.09,139.899993896
78.405,26.092,140.399993896
78.405,26.092,142.199996948
78.405,26.092,143.699996948
78.405,26.092,143.600006104
78.405,26.092,143.300003052
78.405,26.092,143.100006104
78.405,26.092,143.100006104
78.405,26.092,143.399993896
78.405,26.092,142.699996948
78.405,26.092,142.699996948
78.405,26.092,142.600006104
78.405,26.092,142.800003052
78.388,26.094,142.600006104
78.388,26.094,142.699996948
78.42,26.09,142.399993896
78.42,26.09,141.100006104
78.41,26.094,141.800003052
78.41,26.094,141.399993896
78.427,26.101,142
78.427,26.101,142
78.45,26.1,142
78.45,26.1,142.399993896
78.473,26.099,142.800003052
78.473,26.099,142.399993896
78.495,26.099,142.800003052
78.473,26.099,142.199996948
78.473,26.099,141.600006104
78.518,26.1,141.899993896
78.518,26.1,141.199996948
78.536,26.097,140.5
78.536,26.097,141.199996948
78.581,26.097,141.5
78.581,26.097,141.5
78.618,26.073,140.899993896
78.618,26.073,141.199996948
78.636,26.064,140.800003052
78.636,26.064,140.100006104
78.618,26.073,140.5
78.618,26.073,139.399993896
78.672,26.055,139.5
78.672,26.055,139.199996948
78.691,26.048,139.699996948
78.691,26.048,138.899993896
78.713,26.045,138
78.713,26.045,137.800003052
78.713,26.045,138.699996948
78.713,26.045,139.600006104
78.713,26.045,141.100006104
78.713,26.045,142.699996948
78.713,26.045,142.800003052
78.713,26.045,143.199996948
78.713,26.045,142.5
78.713,26.045,142.199996948
78.713,26.045,141.800003052
78.713,26.045,142.100006104
78.825,26.031,142.100006104
78.713,26.045,142.5
78.713,26.045,143.399993896
78.825,26.032,144.199996948
78.825,26.032,143.5
78.825,26.031,143.899993896
78.825,26.031,143.800003052
78.825,26.031,144
78.825,26.031,143
78.825,26.031,144
78.825,26.031,144.5
78.825,26.031,145.199996948
78.825,26.031,145.199996948
78.825,26.031,145.100006104
78.825,26.031,146.699996948
78.961,26.034,147
78.961,26.034,146.300003052
78.901,26.037,144.800003052
78.901,26.037,144.399993896
78.87,26.042,144.100006104
78.87,26.042,144.399993896
78.901,26.037,145.399993896
78.901,26.037,145.100006104
78.853,26.049,144.899993896
78.853,26.049,145.199996948
78.784,26.059,144.399993896
78.784,26.059,145.300003052
78.743,26.064,144.600006104
78.743,26.064,144.399993896
78.683,26.073,144.300003052
78.683,26.073,143.600006104
78.743,26.064,143.899993896
78.743,26.064,142.899993896
78.626,26.084,142.300003052
78.626,26.084,143.5
78.626,26.096,145
78.626,26.096,145.300003052
78.576,26.11,145.5
78.576,26.11,144.899993896
78.569,26.116,144.5
78.569,26.116,144.5
78.576,26.11,145.600006104
78.576,26.11,146.699996948
78.566,26.122,146.800003052
78.566,26.122,148.199996948
78.562,26.129,149.199996948
78.562,26.129,148.199996948
78.526,26.138,147.800003052
78.526,26.138,149.199996948
78.562,26.129,149.899993896
78.562,26.129,150.399993896
78.562,26.129,150.5
78.562,26.129,150.5
78.562,26.129,150.100006104
78.562,26.129,149.699996948
78.402,26.161,149.300003052
78.402,26.161,147.100006104
78.369,26.171,145
78.369,26.171,145
78.291,26.185,143.699996948
78.291,26.185,144.5
78.369,26.171,144.300003052
78.369,26.171,144.100006104
78.291,26.185,143.300003052
78.291,26.185,143.5
78.291,26.185,142.899993896
78.291,26.185,142.399993896
78.291,26.185,141.699996948
78.291,26.185,141.600006104
78.291,26.185,140.5
78.291,26.185,140.300003052
78.291,26.185,141.800003052
78.291,26.185,144.5
78.291,26.185,145.100006104
78.291,26.185,145.699996948
78.14,26.299,145.300003052
78.14,26.299,145.199996948
78.111,26.299,145.399993896
78.111,26.299,144.899993896
78.14,26.299,144.100006104
78.14,26.299,145.699996948
78.111,26.299,146.800003052
78.111,26.299,146.800003052
77.925,26.306,146.699996948
77.925,26.306,145.800003052
77.869,26.312,146.800003052
77.869,26.312,147
77.763,26.32,147.300003052
77.763,26.32,147
77.869,26.312,145.699996948
77.869,26.312,147.600006104
77.651,26.331,146.899993896
77.651,26.331,147.199996948
77.332,26.358,147.600006104
77.332,26.358,149.5
77.208,26.372,150.199996948
77.208,26.372,149.5
77.332,26.358,148.800003052
77.332,26.358,148.300003052
77.073,26.387,148
77.073,26.387,147.899993896
76.987,26.402,147.199996948
76.987,26.402,147.600006104
76.796,26.434,146.699996948
76.796,26.434,146.399993896
76.687,26.451,146.100006104
76.687,26.451,145
76.796,26.434,145.100006104
76.687,26.451,144.800003052
76.687,26.451,143.800003052
76.483,26.485,146.300003052
76.483,26.485,146.800003052
76.427,26.507,146.800003052
76.427,26.507,147.199996948
76.352,26.528,146.399993896
76.352,26.528,146.600006104
76.427,26.507,147.300003052
76.427,26.507,146.399993896
76.218,26.576,146.800003052
76.218,26.576,146.100006104
76.143,26.601,145.600006104
76.143,26.601,146.199996948
76.218,26.576,147
76.218,26.576,146.5
76.218,26.576,145.600006104
76.218,26.576,147
76.218,26.576,145.899993896
76.218,26.576,145
76.218,26.576,145.399993896
76.218,26.576,146.199996948
76.218,26.576,146.600006104
76.218,26.576,147.699996948
76.218,26.576,147.199996948
76.218,26.576,147.199996948
76.218,26.576,147.399993896
76.218,26.576,148.699996948
